image_path,name,kind,city,OSM,WikiData
data\Vladimir\Церковь Александра Невского при мужской гимназии_7.jpg,Церковь Александра Невского при мужской гимназии,"religion,other_temples,interesting_places",Владимир,node/3833187861,
data\Vladimir\Церковь Александра Невского при мужской гимназии_9.jpg,Церковь Александра Невского при мужской гимназии,"religion,other_temples,interesting_places",Владимир,node/3833187861,
data\Vladimir\Церковь Никиты Великомученика_1.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_10.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_11.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_12.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_13.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_14.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_15.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_16.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_17.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_18.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_2.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_20.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_21.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_22.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_23.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_24.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_25.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_26.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_27.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_29.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_3.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_30.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_31.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
data\Vladimir\Церковь Никиты Великомученика_32.jpg,Церковь Никиты Великомученика,"religion,churches,interesting_places,eastern_orthodox_churches",Владимир,way/129207551,Q18331765
